Campaign name,Ad set name,Results,CTR (all),Result rate,Amount spent (INR),Cost per result,Frequency,"CPM (cost per 1,000 impressions)",Impressions,Clicks (all),time,Date,Day of Week,Type of Day
CV - Franchise Lead Generation - Phase II - 3 Nov,Remarketing,1.0,2.33463035,0.19455252918288,40.9,40.9,1 to 2,79.57198444,514,12,4) 1 PM - 5 PM,2019-11-26,2. Tuesday,Weekday
CV - Franchise Lead Generation - Phase II - 3 Nov,Remarketing,0.0,1.8766756000000002,0.0,47.46,,1 to 2,127.23860590000001,373,7,2) 7 AM - 10 AM,2019-11-25,1. Monday,Weekday
CV - Franchise Lead Generation - Phase II - 3 Nov,Business Owners,1.0,3.80952381,0.95238095238095,20.06,20.06,1 to 2,191.04761905,105,4,4) 1 PM - 5 PM,2019-11-25,1. Monday,Weekday
CV - Franchise Lead Generation - Phase II - 3 Nov,Business Owners,0.0,2.17391304,0.0,21.03,,1 to 2,114.29347826,184,4,6) 8 PM - 12 AM,2019-11-25,1. Monday,Weekday
CV - Franchise Lead Generation - Phase II - 3 Nov,Business Owners,0.0,8.62068966,0.0,11.21,,1 to 2,193.27586207,58,5,3) 10 AM - 1 PM,2019-11-25,1. Monday,Weekday
CV - Franchise Lead Generation - Phase II - 3 Nov,Business Owners,0.0,4.54545455,0.0,20.89,,1 to 2,158.25757576,132,6,6) 8 PM - 12 AM,2019-11-25,1. Monday,Weekday
CV - Franchise Lead Generation - Phase II - 3 Nov,Remarketing,0.0,2.46575342,0.0,36.48,,1 to 2,99.94520548,365,9,2) 7 AM - 10 AM,2019-11-25,1. Monday,Weekday
CV - Franchise Lead Generation - Phase II - 3 Nov,Remarketing,0.0,0.2004008,0.0,51.04,,1 to 2,102.28456914,499,1,5) 5 PM - 8 PM,2019-11-25,1. Monday,Weekday
CV - Franchise Lead Generation - Phase II - 3 Nov,Remarketing,0.0,1.06951872,0.0,39.43,,1 to 2,105.42780749,374,4,7) 12 AM - 4 AM,2019-11-25,1. Monday,Weekday
CV - Franchise Lead Generation - Phase II - 3 Nov,Remarketing,0.0,0.47961631,0.0,37.34,,1 to 2,89.54436451,417,2,5) 5 PM - 8 PM,2019-11-25,1. Monday,Weekday
CV - Franchise Lead Generation - Phase II - 3 Nov,Remarketing,0.0,1.2605042,0.0,63.68,,1 to 2,133.78151261,476,6,6) 8 PM - 12 AM,2019-11-25,1. Monday,Weekday
CV - Franchise Lead Generation - Phase II - 3 Nov,Remarketing,0.0,1.2145749,0.0,47.08,,1 to 2,95.30364372,494,6,4) 1 PM - 5 PM,2019-11-25,1. Monday,Weekday
CV - Franchise Lead Generation - Phase II - 3 Nov,Business Owners,0.0,1.51515152,0.0,18.12,,1 to 2,137.27272727,132,2,4) 1 PM - 5 PM,2019-11-25,1. Monday,Weekday
CV - Franchise Lead Generation - Phase II - 3 Nov,Remarketing,1.0,0.54945055,0.18315018315017997,62.87,62.87,1 to 2,115.14652015,546,3,5) 5 PM - 8 PM,2019-11-25,1. Monday,Weekday
CV - Franchise Lead Generation - Phase II - 3 Nov,Remarketing,2.0,2.18579235,0.36429872495446003,56.77,28.385,1 to 2,103.40619308,549,12,3) 10 AM - 1 PM,2019-11-25,1. Monday,Weekday
CV - Franchise Lead Generation - Phase II - 3 Nov,Business Owners,0.0,2.56410256,0.0,14.98,,1 to 2,128.03418803,117,3,6) 8 PM - 12 AM,2019-11-25,1. Monday,Weekday
CV - Franchise Lead Generation - Phase II - 3 Nov,Business Owners,0.0,0.0,0.0,12.76,,1 to 2,85.06666667,150,0,6) 8 PM - 12 AM,2019-11-25,1. Monday,Weekday
CV - Franchise Lead Generation - Phase II - 3 Nov,Business Owners,0.0,0.65359477,0.0,16.3,,1 to 2,106.53594771,153,1,5) 5 PM - 8 PM,2019-11-25,1. Monday,Weekday
CV - Franchise Lead Generation - Phase II - 3 Nov,Business Owners,0.0,1.20481928,0.0,10.05,,1 to 2,121.08433735,83,1,4) 1 PM - 5 PM,2019-11-25,1. Monday,Weekday
CV - Franchise Lead Generation - Phase II - 3 Nov,Business Owners,0.0,1.11111111,0.0,12.9,,1 to 2,143.33333333,90,1,3) 10 AM - 1 PM,2019-11-25,1. Monday,Weekday
CV - Franchise Lead Generation - Phase II - 3 Nov,Business Owners,0.0,1.51515152,0.0,11.64,,1 to 2,176.36363636,66,1,3) 10 AM - 1 PM,2019-11-25,1. Monday,Weekday
CV - Franchise Lead Generation - Phase II - 3 Nov,Business Owners,0.0,0.0,0.0,22.9,,1 to 2,140.49079755,163,0,5) 5 PM - 8 PM,2019-11-25,1. Monday,Weekday
CV - Franchise Lead Generation - Phase II - 3 Nov,Business Owners,0.0,0.0,0.0,12.5,,1 to 2,145.34883721,86,0,5) 5 PM - 8 PM,2019-11-25,1. Monday,Weekday
CV - Franchise Lead Generation - Phase II - 3 Nov,Business Owners,0.0,0.0,0.0,17.78,,1 to 2,187.15789474,95,0,4) 1 PM - 5 PM,2019-11-25,1. Monday,Weekday
CV - Franchise Lead Generation - Phase II - 3 Nov,Business Owners,0.0,0.0,0.0,5.81,,1 to 2,118.57142857,49,0,2) 7 AM - 10 AM,2019-11-25,1. Monday,Weekday
CV - Franchise Lead Generation - Phase II - 3 Nov,Business Owners,0.0,0.0,0.0,8.26,,1 to 2,161.96078431,51,0,2) 7 AM - 10 AM,2019-11-25,1. Monday,Weekday
CV - Franchise Lead Generation - Phase II - 3 Nov,Remarketing,1.0,1.59817352,0.22831050228310998,49.53,49.53,1 to 2,113.08219178,438,7,4) 1 PM - 5 PM,2019-11-25,1. Monday,Weekday
CV - Franchise Lead Generation - Phase II - 3 Nov,Business Owners,0.0,0.0,0.0,9.03,,1 to 2,132.79411765,68,0,7) 12 AM - 4 AM,2019-11-25,1. Monday,Weekday
CV - Franchise Lead Generation - Phase II - 3 Nov,Business Owners,0.0,0.0,0.0,4.73,,1 to 2,135.14285714,35,0,7) 12 AM - 4 AM,2019-11-25,1. Monday,Weekday
CV - Franchise Lead Generation - Phase II - 3 Nov,Business Owners,0.0,0.0,0.0,0.03,,1 to 2,30.0,1,0,7) 12 AM - 4 AM,2019-11-25,1. Monday,Weekday
CV - Franchise Lead Generation - Phase II - 3 Nov,Business Owners,0.0,0.0,0.0,7.99,,1 to 2,190.23809524,42,0,2) 7 AM - 10 AM,2019-11-25,1. Monday,Weekday
CV - Franchise Lead Generation - Phase II - 3 Nov,Remarketing,0.0,0.48076923,0.0,63.48,,1 to 2,101.73076923,624,3,3) 10 AM - 1 PM,2019-11-25,1. Monday,Weekday
CV - Franchise Lead Generation - Phase II - 3 Nov,Remarketing,1.0,1.02739726,0.17123287671232998,62.83,62.83,1 to 2,107.58561644,584,6,6) 8 PM - 12 AM,2019-11-25,1. Monday,Weekday
CV - Franchise Lead Generation - Phase II - 3 Nov,Housewives,0.0,0.0,0.0,2.19,,1 to 2,273.75,8,0,7) 12 AM - 4 AM,2019-11-25,1. Monday,Weekday
CV - Franchise Lead Generation - Phase II - 3 Nov,Remarketing,2.0,2.06349206,0.31746031746032,60.52,30.26,1 to 2,96.06349206,630,13,6) 8 PM - 12 AM,2019-11-25,1. Monday,Weekday
CV - Franchise Lead Generation - Phase II - 3 Nov,IT Professionals,0.0,1.06382979,0.0,11.23,,1 to 2,119.46808511,94,1,4) 1 PM - 5 PM,2019-11-25,1. Monday,Weekday
CV - Franchise Lead Generation - Phase II - 3 Nov,Housewives,0.0,5.88235294,0.0,2.74,,1 to 2,161.17647059,17,1,4) 1 PM - 5 PM,2019-11-25,1. Monday,Weekday
CV - Franchise Lead Generation - Phase II - 3 Nov,Remarketing,0.0,1.11111111,0.0,21.76,,1 to 2,120.88888889,180,2,7) 12 AM - 4 AM,2019-11-25,1. Monday,Weekday
CV - Franchise Lead Generation - Phase II - 3 Nov,Remarketing,0.0,0.0,0.0,0.3,,1 to 2,150.0,2,0,7) 12 AM - 4 AM,2019-11-25,1. Monday,Weekday
CV - Franchise Lead Generation - Phase II - 3 Nov,IT Professionals,0.0,0.0,0.0,3.39,,1 to 2,125.55555556,27,0,7) 12 AM - 4 AM,2019-11-25,1. Monday,Weekday
CV - Franchise Lead Generation - Phase II - 3 Nov,IT Professionals,0.0,0.0,0.0,0.02,,1 to 2,20.0,1,0,1) 4 AM - 7 AM,2019-11-25,1. Monday,Weekday
CV - Franchise Lead Generation - Phase II - 3 Nov,IT Professionals,0.0,0.0,0.0,8.62,,1 to 2,148.62068966,58,0,2) 7 AM - 10 AM,2019-11-25,1. Monday,Weekday
CV - Franchise Lead Generation - Phase II - 3 Nov,IT Professionals,0.0,0.0,0.0,13.01,,1 to 2,173.46666667,75,0,2) 7 AM - 10 AM,2019-11-25,1. Monday,Weekday
CV - Franchise Lead Generation - Phase II - 3 Nov,IT Professionals,0.0,0.0,0.0,11.95,,1 to 2,138.95348837,86,0,3) 10 AM - 1 PM,2019-11-25,1. Monday,Weekday
CV - Franchise Lead Generation - Phase II - 3 Nov,IT Professionals,0.0,0.0,0.0,14.98,,1 to 2,99.20529801,151,0,5) 5 PM - 8 PM,2019-11-25,1. Monday,Weekday
CV - Franchise Lead Generation - Phase II - 3 Nov,IT Professionals,0.0,1.5625,0.0,8.68,,1 to 2,135.625,64,1,2) 7 AM - 10 AM,2019-11-25,1. Monday,Weekday
CV - Franchise Lead Generation - Phase II - 3 Nov,IT Professionals,0.0,1.17647059,0.0,8.28,,1 to 2,97.41176471,85,1,4) 1 PM - 5 PM,2019-11-25,1. Monday,Weekday
CV - Franchise Lead Generation - Phase II - 3 Nov,Housewives,0.0,0.0,0.0,1.03,,1 to 2,206.0,5,0,6) 8 PM - 12 AM,2019-11-25,1. Monday,Weekday
CV - Franchise Lead Generation - Phase II - 3 Nov,IT Professionals,0.0,0.99009901,0.0,9.06,,1 to 2,89.7029703,101,1,5) 5 PM - 8 PM,2019-11-25,1. Monday,Weekday
CV - Franchise Lead Generation - Phase II - 3 Nov,IT Professionals,0.0,0.48543689,0.0,35.87,,1 to 2,174.12621359,206,1,6) 8 PM - 12 AM,2019-11-25,1. Monday,Weekday
CV - Franchise Lead Generation - Phase II - 3 Nov,IT Professionals,0.0,2.56410256,0.0,11.52,,1 to 2,147.69230769,78,2,7) 12 AM - 4 AM,2019-11-25,1. Monday,Weekday
CV - Franchise Lead Generation - Phase II - 3 Nov,IT Professionals,0.0,2.06185567,0.0,7.97,,1 to 2,82.16494845,97,2,3) 10 AM - 1 PM,2019-11-25,1. Monday,Weekday
CV - Franchise Lead Generation - Phase II - 3 Nov,IT Professionals,0.0,1.92307692,0.0,14.22,,1 to 2,136.73076923,104,2,4) 1 PM - 5 PM,2019-11-25,1. Monday,Weekday
CV - Franchise Lead Generation - Phase II - 3 Nov,IT Professionals,0.0,0.88105727,0.0,24.86,,1 to 2,109.51541850000001,227,2,6) 8 PM - 12 AM,2019-11-25,1. Monday,Weekday
CV - Franchise Lead Generation - Phase II - 3 Nov,IT Professionals,0.0,3.7037037000000006,0.0,15.35,,1 to 2,189.50617284,81,3,3) 10 AM - 1 PM,2019-11-25,1. Monday,Weekday
CV - Franchise Lead Generation - Phase II - 3 Nov,IT Professionals,0.0,1.81818182,0.0,20.62,,1 to 2,124.96969697,165,3,6) 8 PM - 12 AM,2019-11-25,1. Monday,Weekday
CV - Franchise Lead Generation - Phase II - 3 Nov,IT Professionals,0.0,2.51572327,0.0,19.06,,1 to 2,119.87421384,159,4,4) 1 PM - 5 PM,2019-11-25,1. Monday,Weekday
CV - Franchise Lead Generation - Phase II - 3 Nov,IT Professionals,1.0,2.81690141,0.7042253521126801,17.08,17.08,1 to 2,120.28169014,142,4,6) 8 PM - 12 AM,2019-11-25,1. Monday,Weekday
CV - Franchise Lead Generation - Phase II - 3 Nov,IT Professionals,2.0,4.51612903,1.2903225806452001,14.74,7.37,1 to 2,95.09677419,155,7,5) 5 PM - 8 PM,2019-11-25,1. Monday,Weekday
CV - Franchise Lead Generation - Phase II - 3 Nov,Housewives,0.0,11.11111111,0.0,2.0,,1 to 2,222.22222222,9,1,2) 7 AM - 10 AM,2019-11-25,1. Monday,Weekday
CV - Franchise Lead Generation - Phase II - 3 Nov,Housewives,0.0,0.0,0.0,0.35,,1 to 2,50.0,7,0,6) 8 PM - 12 AM,2019-11-25,1. Monday,Weekday
CV - Franchise Lead Generation - Phase II - 3 Nov,Remarketing,2.0,1.62241888,0.29498525073746,73.14,36.57,1 to 2,107.87610619,678,11,6) 8 PM - 12 AM,2019-11-25,1. Monday,Weekday
CV - Franchise Lead Generation - Phase II - 3 Nov,Housewives,0.0,0.0,0.0,1.01,,1 to 2,112.22222222,9,0,3) 10 AM - 1 PM,2019-11-25,1. Monday,Weekday
CV - Franchise Lead Generation - Phase II - 3 Nov,Remarketing,2.0,2.10970464,0.28129395218003006,70.23,35.115,1 to 2,98.77637131,711,15,4) 1 PM - 5 PM,2019-11-25,1. Monday,Weekday
CV - Franchise Lead Generation - Phase II - 3 Nov,Remarketing,1.0,1.36986301,0.22831050228310998,45.8,45.8,1 to 2,104.56621005,438,6,3) 10 AM - 1 PM,2019-11-25,1. Monday,Weekday
CV - Franchise Lead Generation - Phase II - 3 Nov,Housewives,0.0,0.0,0.0,0.24,,1 to 2,80.0,3,0,7) 12 AM - 4 AM,2019-11-25,1. Monday,Weekday
CV - Franchise Lead Generation - Phase II - 3 Nov,Housewives,0.0,0.0,0.0,0.41,,1 to 2,102.5,4,0,2) 7 AM - 10 AM,2019-11-25,1. Monday,Weekday
CV - Franchise Lead Generation - Phase II - 3 Nov,Housewives,0.0,0.0,0.0,4.45,,1 to 2,741.66666667,6,0,6) 8 PM - 12 AM,2019-11-25,1. Monday,Weekday
CV - Franchise Lead Generation - Phase II - 3 Nov,Housewives,0.0,0.0,0.0,1.39,,1 to 2,198.57142857,7,0,3) 10 AM - 1 PM,2019-11-25,1. Monday,Weekday
CV - Franchise Lead Generation - Phase II - 3 Nov,Housewives,0.0,0.0,0.0,1.11,,1 to 2,111.0,10,0,3) 10 AM - 1 PM,2019-11-25,1. Monday,Weekday
CV - Franchise Lead Generation - Phase II - 3 Nov,Housewives,0.0,0.0,0.0,0.31,,1 to 2,51.66666667,6,0,2) 7 AM - 10 AM,2019-11-25,1. Monday,Weekday
CV - Franchise Lead Generation - Phase II - 3 Nov,Housewives,0.0,0.0,0.0,1.43,,1 to 2,119.16666667,12,0,4) 1 PM - 5 PM,2019-11-25,1. Monday,Weekday
CV - Franchise Lead Generation - Phase II - 3 Nov,Housewives,0.0,0.0,0.0,1.63,,1 to 2,148.18181818,11,0,4) 1 PM - 5 PM,2019-11-25,1. Monday,Weekday
CV - Franchise Lead Generation - Phase II - 3 Nov,Housewives,0.0,0.0,0.0,0.74,,1 to 2,123.33333333,6,0,4) 1 PM - 5 PM,2019-11-25,1. Monday,Weekday
CV - Franchise Lead Generation - Phase II - 3 Nov,Housewives,0.0,0.0,0.0,1.1,,1 to 2,220.0,5,0,5) 5 PM - 8 PM,2019-11-25,1. Monday,Weekday
CV - Franchise Lead Generation - Phase II - 3 Nov,Housewives,0.0,0.0,0.0,0.98,,1 to 2,98.0,10,0,5) 5 PM - 8 PM,2019-11-25,1. Monday,Weekday
CV - Franchise Lead Generation - Phase II - 3 Nov,Housewives,0.0,0.0,0.0,0.7,,1 to 2,63.63636364,11,0,5) 5 PM - 8 PM,2019-11-25,1. Monday,Weekday
CV - Franchise Lead Generation - Phase II - 3 Nov,Remarketing,1.0,1.875,0.3125,35.63,35.63,1 to 2,111.34375,320,6,2) 7 AM - 10 AM,2019-11-25,1. Monday,Weekday
CV - Franchise Lead Generation - Phase II - 3 Nov,Housewives,0.0,0.0,0.0,1.82,,1 to 2,182.0,10,0,6) 8 PM - 12 AM,2019-11-25,1. Monday,Weekday
CV - Franchise Lead Generation - Phase II - 3 Nov,Remarketing,1.0,1.62412993,0.23201856148492,46.23,46.23,1 to 2,107.26218097,431,7,4) 1 PM - 5 PM,2019-11-25,1. Monday,Weekday
CV - Franchise Lead Generation - Phase II - 3 Nov,Remarketing,1.0,1.35658915,0.1937984496124,46.42,46.42,1 to 2,89.96124031,516,7,6) 8 PM - 12 AM,2019-11-24,7. Sunday,Weekend
CV - Franchise Lead Generation - Phase II - 3 Nov,Remarketing,0.0,2.09125475,0.0,56.79,,1 to 2,107.96577947,526,11,5) 5 PM - 8 PM,2019-11-24,7. Sunday,Weekend
CV - Franchise Lead Generation - Phase II - 3 Nov,Remarketing,4.0,3.38983051,0.75329566854991,49.57,12.3925,1 to 2,93.35216573,531,18,5) 5 PM - 8 PM,2019-11-24,7. Sunday,Weekend
CV - Franchise Lead Generation - Phase II - 3 Nov,Remarketing,0.0,1.10497238,0.0,54.47,,1 to 2,100.31307551,543,6,3) 10 AM - 1 PM,2019-11-24,7. Sunday,Weekend
CV - Franchise Lead Generation - Phase II - 3 Nov,Remarketing,1.0,1.44927536,0.18115942028985998,51.2,51.2,1 to 2,92.75362319,552,8,3) 10 AM - 1 PM,2019-11-24,7. Sunday,Weekend
CV - Franchise Lead Generation - Phase II - 3 Nov,Remarketing,2.0,2.56410256,0.34188034188034006,57.28,28.64,1 to 2,97.91452991,585,15,6) 8 PM - 12 AM,2019-11-24,7. Sunday,Weekend
CV - Franchise Lead Generation - Phase II - 3 Nov,Remarketing,0.0,1.76,0.0,66.75,,1 to 2,106.8,625,11,6) 8 PM - 12 AM,2019-11-24,7. Sunday,Weekend
CV - Franchise Lead Generation - Phase II - 3 Nov,IT Professionals,1.0,3.37078652,1.123595505618,12.62,12.62,1 to 2,141.79775281,89,3,4) 1 PM - 5 PM,2019-11-24,7. Sunday,Weekend
CV - Franchise Lead Generation - Phase II - 3 Nov,Remarketing,0.0,1.54083205,0.0,69.52,,1 to 2,107.11864407,649,10,3) 10 AM - 1 PM,2019-11-24,7. Sunday,Weekend
CV - Franchise Lead Generation - Phase II - 3 Nov,IT Professionals,0.0,1.53846154,0.0,15.92,,1 to 2,122.46153846,130,2,2) 7 AM - 10 AM,2019-11-24,7. Sunday,Weekend
CV - Franchise Lead Generation - Phase II - 3 Nov,IT Professionals,0.0,1.38888889,0.0,7.42,,1 to 2,103.05555556,72,1,2) 7 AM - 10 AM,2019-11-24,7. Sunday,Weekend
CV - Franchise Lead Generation - Phase II - 3 Nov,IT Professionals,0.0,0.78740157,0.0,16.5,,1 to 2,129.92125984,127,1,3) 10 AM - 1 PM,2019-11-24,7. Sunday,Weekend
CV - Franchise Lead Generation - Phase II - 3 Nov,IT Professionals,0.0,0.93457944,0.0,10.58,,1 to 2,98.87850467,107,1,4) 1 PM - 5 PM,2019-11-24,7. Sunday,Weekend
CV - Franchise Lead Generation - Phase II - 3 Nov,IT Professionals,0.0,1.06382979,0.0,10.27,,1 to 2,109.25531915,94,1,4) 1 PM - 5 PM,2019-11-24,7. Sunday,Weekend
CV - Franchise Lead Generation - Phase II - 3 Nov,IT Professionals,0.0,0.58823529,0.0,17.31,,1 to 2,101.82352941,170,1,6) 8 PM - 12 AM,2019-11-24,7. Sunday,Weekend
CV - Franchise Lead Generation - Phase II - 3 Nov,IT Professionals,0.0,3.22580645,0.0,7.11,,1 to 2,114.67741935,62,2,7) 12 AM - 4 AM,2019-11-24,7. Sunday,Weekend
CV - Franchise Lead Generation - Phase II - 3 Nov,IT Professionals,0.0,2.08333333,0.0,11.49,,1 to 2,119.6875,96,2,2) 7 AM - 10 AM,2019-11-24,7. Sunday,Weekend
CV - Franchise Lead Generation - Phase II - 3 Nov,IT Professionals,0.0,1.61290323,0.0,11.27,,1 to 2,90.88709677,124,2,3) 10 AM - 1 PM,2019-11-24,7. Sunday,Weekend
CV - Franchise Lead Generation - Phase II - 3 Nov,IT Professionals,0.0,3.30188679,0.0,21.25,,1 to 2,100.23584906,212,7,6) 8 PM - 12 AM,2019-11-24,7. Sunday,Weekend
CV - Franchise Lead Generation - Phase II - 3 Nov,Remarketing,2.0,2.67489712,0.41152263374486,52.65,26.325,1 to 2,108.33333333,486,13,5) 5 PM - 8 PM,2019-11-24,7. Sunday,Weekend
CV - Franchise Lead Generation - Phase II - 3 Nov,IT Professionals,0.0,1.80722892,0.0,19.49,,1 to 2,117.40963855,166,3,5) 5 PM - 8 PM,2019-11-24,7. Sunday,Weekend
CV - Franchise Lead Generation - Phase II - 3 Nov,IT Professionals,0.0,1.80722892,0.0,16.54,,1 to 2,99.63855422,166,3,6) 8 PM - 12 AM,2019-11-24,7. Sunday,Weekend
CV - Franchise Lead Generation - Phase II - 3 Nov,IT Professionals,0.0,1.38888889,0.0,24.23,,1 to 2,112.17592593,216,3,6) 8 PM - 12 AM,2019-11-24,7. Sunday,Weekend
CV - Franchise Lead Generation - Phase II - 3 Nov,IT Professionals,1.0,4.16666667,1.0416666666667,18.23,18.23,1 to 2,189.89583333,96,4,4) 1 PM - 5 PM,2019-11-24,7. Sunday,Weekend
CV - Franchise Lead Generation - Phase II - 3 Nov,IT Professionals,0.0,3.96825397,0.0,12.85,,1 to 2,101.98412698,126,5,3) 10 AM - 1 PM,2019-11-24,7. Sunday,Weekend
CV - Franchise Lead Generation - Phase II - 3 Nov,IT Professionals,1.0,5.08474576,0.8474576271186399,13.33,13.33,1 to 2,112.96610169,118,6,5) 5 PM - 8 PM,2019-11-24,7. Sunday,Weekend
CV - Franchise Lead Generation - Phase II - 3 Nov,Remarketing,0.0,1.02040816,0.0,55.4,,1 to 2,113.06122449,490,5,6) 8 PM - 12 AM,2019-11-24,7. Sunday,Weekend
CV - Franchise Lead Generation - Phase II - 3 Nov,Business Owners,1.0,2.48447205,0.62111801242236,21.8,21.8,1 to 2,135.40372671,161,4,4) 1 PM - 5 PM,2019-11-24,7. Sunday,Weekend
CV - Franchise Lead Generation - Phase II - 3 Nov,Remarketing,0.0,0.42735043,0.0,49.54,,1 to 2,105.85470085,468,2,4) 1 PM - 5 PM,2019-11-24,7. Sunday,Weekend
CV - Franchise Lead Generation - Phase II - 3 Nov,Housewives,0.0,0.0,0.0,2.99,,1 to 2,230.0,13,0,4) 1 PM - 5 PM,2019-11-24,7. Sunday,Weekend
CV - Franchise Lead Generation - Phase II - 3 Nov,Business Owners,0.0,0.0,0.0,10.49,,1 to 2,126.38554217,83,0,2) 7 AM - 10 AM,2019-11-24,7. Sunday,Weekend
CV - Franchise Lead Generation - Phase II - 3 Nov,Housewives,0.0,0.0,0.0,0.54,,1 to 2,180.0,3,0,7) 12 AM - 4 AM,2019-11-24,7. Sunday,Weekend
CV - Franchise Lead Generation - Phase II - 3 Nov,Housewives,0.0,0.0,0.0,0.2,,1 to 2,200.0,1,0,7) 12 AM - 4 AM,2019-11-24,7. Sunday,Weekend
CV - Franchise Lead Generation - Phase II - 3 Nov,Housewives,0.0,0.0,0.0,0.31,,1 to 2,155.0,2,0,2) 7 AM - 10 AM,2019-11-24,7. Sunday,Weekend
CV - Franchise Lead Generation - Phase II - 3 Nov,Housewives,0.0,0.0,0.0,0.39,,1 to 2,195.0,2,0,2) 7 AM - 10 AM,2019-11-24,7. Sunday,Weekend
CV - Franchise Lead Generation - Phase II - 3 Nov,Housewives,0.0,0.0,0.0,0.19,,1 to 2,95.0,2,0,2) 7 AM - 10 AM,2019-11-24,7. Sunday,Weekend
CV - Franchise Lead Generation - Phase II - 3 Nov,Housewives,0.0,0.0,0.0,0.54,,1 to 2,108.0,5,0,3) 10 AM - 1 PM,2019-11-24,7. Sunday,Weekend
CV - Franchise Lead Generation - Phase II - 3 Nov,Housewives,0.0,0.0,0.0,1.25,,1 to 2,178.57142857,7,0,3) 10 AM - 1 PM,2019-11-24,7. Sunday,Weekend
CV - Franchise Lead Generation - Phase II - 3 Nov,Housewives,0.0,0.0,0.0,1.73,,1 to 2,144.16666667,12,0,3) 10 AM - 1 PM,2019-11-24,7. Sunday,Weekend
CV - Franchise Lead Generation - Phase II - 3 Nov,Housewives,0.0,0.0,0.0,2.06,,1 to 2,187.27272727,11,0,4) 1 PM - 5 PM,2019-11-24,7. Sunday,Weekend
CV - Franchise Lead Generation - Phase II - 3 Nov,Business Owners,0.0,2.94117647,0.0,4.29,,1 to 2,126.17647059,34,1,7) 12 AM - 4 AM,2019-11-24,7. Sunday,Weekend
CV - Franchise Lead Generation - Phase II - 3 Nov,Housewives,0.0,0.0,0.0,1.03,,1 to 2,79.23076923,13,0,4) 1 PM - 5 PM,2019-11-24,7. Sunday,Weekend
CV - Franchise Lead Generation - Phase II - 3 Nov,Housewives,0.0,0.0,0.0,1.26,,1 to 2,114.54545455,11,0,5) 5 PM - 8 PM,2019-11-24,7. Sunday,Weekend
CV - Franchise Lead Generation - Phase II - 3 Nov,Housewives,0.0,0.0,0.0,0.65,,1 to 2,92.85714286,7,0,5) 5 PM - 8 PM,2019-11-24,7. Sunday,Weekend
CV - Franchise Lead Generation - Phase II - 3 Nov,Housewives,0.0,0.0,0.0,1.4,,1 to 2,175.0,8,0,5) 5 PM - 8 PM,2019-11-24,7. Sunday,Weekend
CV - Franchise Lead Generation - Phase II - 3 Nov,Housewives,0.0,0.0,0.0,0.78,,1 to 2,111.42857143,7,0,6) 8 PM - 12 AM,2019-11-24,7. Sunday,Weekend
CV - Franchise Lead Generation - Phase II - 3 Nov,Housewives,0.0,0.0,0.0,0.29,,1 to 2,72.5,4,0,6) 8 PM - 12 AM,2019-11-24,7. Sunday,Weekend
CV - Franchise Lead Generation - Phase II - 3 Nov,Housewives,0.0,7.69230769,0.0,1.73,,1 to 2,133.07692308,13,1,4) 1 PM - 5 PM,2019-11-24,7. Sunday,Weekend
CV - Franchise Lead Generation - Phase II - 3 Nov,Housewives,0.0,8.33333333,0.0,1.62,,1 to 2,135.0,12,1,6) 8 PM - 12 AM,2019-11-24,7. Sunday,Weekend
CV - Franchise Lead Generation - Phase II - 3 Nov,Housewives,0.0,5.88235294,0.0,3.13,,1 to 2,184.11764706,17,1,6) 8 PM - 12 AM,2019-11-24,7. Sunday,Weekend
CV - Franchise Lead Generation - Phase II - 3 Nov,Business Owners,0.0,0.0,0.0,11.95,,1 to 2,104.82456140000001,114,0,6) 8 PM - 12 AM,2019-11-24,7. Sunday,Weekend
CV - Franchise Lead Generation - Phase II - 3 Nov,Business Owners,0.0,1.92307692,0.0,11.9,,1 to 2,228.84615385,52,1,2) 7 AM - 10 AM,2019-11-24,7. Sunday,Weekend
CV - Franchise Lead Generation - Phase II - 3 Nov,Remarketing,1.0,2.15053763,0.21505376344086,46.01,46.01,1 to 2,98.94623656,465,10,2) 7 AM - 10 AM,2019-11-24,7. Sunday,Weekend
CV - Franchise Lead Generation - Phase II - 3 Nov,Business Owners,1.0,3.27868852,0.8196721311475401,14.35,14.35,1 to 2,117.62295082,122,4,5) 5 PM - 8 PM,2019-11-24,7. Sunday,Weekend
CV - Franchise Lead Generation - Phase II - 3 Nov,Remarketing,0.0,1.73160173,0.0,56.74,,1 to 2,122.81385281,462,8,4) 1 PM - 5 PM,2019-11-24,7. Sunday,Weekend
CV - Franchise Lead Generation - Phase II - 3 Nov,Remarketing,0.0,0.94339623,0.0,49.8,,1 to 2,117.45283019,424,4,4) 1 PM - 5 PM,2019-11-24,7. Sunday,Weekend
CV - Franchise Lead Generation - Phase II - 3 Nov,Remarketing,1.0,2.40963855,0.24096385542169002,57.0,57.0,1 to 2,137.34939759,415,10,4) 1 PM - 5 PM,2019-11-24,7. Sunday,Weekend
CV - Franchise Lead Generation - Phase II - 3 Nov,Remarketing,0.0,1.11111111,0.0,37.21,,1 to 2,103.36111111,360,4,2) 7 AM - 10 AM,2019-11-24,7. Sunday,Weekend
CV - Franchise Lead Generation - Phase II - 3 Nov,Remarketing,1.0,2.5974026,0.32467532467532,31.21,31.21,1 to 2,101.33116883,308,8,7) 12 AM - 4 AM,2019-11-24,7. Sunday,Weekend
